Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
05/20/2020,771,29,93,58,210,132,138,107,72,36,18,0,402,362,7,392,5,176,82,20,96,0,1,1,1,6,10,4,6,0,7,22,0,15,3,7,4,0,0,3,7,4,8,14,22,20,15,0,48,45,0,35,1,41,11,2,3
01/17/2021,392,15,52,40,74,74,61,68,31,26,18,0,195,197,0,94,11,86,136,24,41,0,0,0,0,0,1,7,7,0,5,10,0,5,1,6,3,0,0,1,5,3,4,8,9,12,10,0,23,29,0,11,3,21,16,1,0
04/18/2020,534,39,160,13,89,101,95,90,81,44,21,0,246,288,0,223,20,168,66,15,42,0,0,0,3,4,8,12,12,0,20,19,0,12,5,20,2,0,0,1,7,16,19,37,38,27,15,0,59,101,0,54,3,74,22,6,1
02/13/2022,168,4,19,40,26,31,22,17,11,14,7,0,91,77,0,35,11,25,60,7,30,0,0,0,1,0,0,2,1,0,1,3,0,1,0,1,1,1,0,0,2,3,2,0,3,7,2,0,12,7,0,3,0,8,6,1,1
03/10/2023,257,0,19,46,49,37,30,36,29,14,16,0,143,113,1,69,11,91,49,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,3,3,4,0,8,11,0,4,1,8,5,1,0
10/12/2020,681,4,37,69,180,119,122,91,59,31,10,0,322,356,3,241,28,107,203,35,67,0,0,0,1,1,0,2,0,0,2,2,0,3,0,1,0,0,0,0,3,3,7,7,7,7,3,0,15,22,0,9,2,12,11,0,3
01/31/2021,171,17,38,13,37,32,33,23,18,9,6,0,78,93,0,41,13,34,52,13,18,0,0,0,0,3,6,4,4,0,8,9,0,11,0,5,1,0,0,0,4,2,8,9,7,3,5,0,16,22,0,9,0,19,6,4,0
09/01/2022,642,1,32,157,80,125,84,87,49,33,27,0,367,274,1,176,35,177,150,32,72,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,5,5,3,10,7,0,15,17,0,8,1,10,11,1,1
03/20/2022,119,2,6,21,27,30,18,7,12,3,1,0,74,43,2,20,10,12,49,4,24,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,2,0,0,0,2,1,1,0,0,3,3,0,3,0,2,0,1,0
03/14/2022,183,3,12,35,35,43,26,20,17,5,2,0,101,82,0,40,14,16,68,13,32,0,0,0,1,0,1,0,1,0,3,0,0,0,0,3,0,0,0,0,3,2,0,1,2,2,2,0,6,6,0,5,0,2,5,0,0
03/29/2023,206,2,15,31,39,36,23,29,19,19,10,0,131,75,0,51,15,61,41,11,27,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,1,0,0,1,2,3,2,1,2,3,1,0,7,8,0,5,1,6,2,0,1
05/23/2021,95,6,28,15,24,18,12,8,6,4,8,0,52,43,0,17,1,58,9,2,8,0,0,1,1,1,0,0,3,0,1,5,0,1,1,3,1,0,0,0,3,3,4,5,3,4,6,0,15,13,0,4,0,20,2,2,0
12/21/2021,6922,9,180,900,2092,1771,973,632,364,118,71,1,3787,3111,24,994,229,1892,2036,552,1219,0,0,0,1,1,1,3,3,0,3,6,0,2,0,5,2,0,0,12,19,20,19,28,29,33,20,0,88,92,0,35,1,97,40,5,2
07/30/2022,486,1,34,55,92,98,65,66,52,38,20,0,291,193,2,110,34,129,118,22,73,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,2,3,7,4,14,0,21,13,0,1,3,20,8,2,0
05/01/2021,352,4,59,63,71,67,58,41,36,11,5,0,184,168,0,70,19,157,72,6,28,0,0,0,0,0,0,1,3,0,1,3,0,2,0,2,0,0,0,4,9,10,11,10,9,4,2,0,34,25,0,12,0,38,8,1,0
12/03/2022,420,1,43,50,73,72,62,56,57,34,16,0,235,185,0,98,20,143,91,24,44,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,3,4,5,4,8,6,10,0,21,22,0,7,4,21,8,2,1
12/04/2022,374,1,43,52,51,48,60,57,46,25,35,0,196,178,0,86,17,114,104,16,37,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,5,0,4,3,9,8,13,0,20,23,0,6,2,18,16,1,0
03/13/2022,82,1,10,9,17,25,15,5,7,1,3,0,48,34,0,12,5,9,35,4,17,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2,1,0,1,3,2,0,6,4,0,7,0,3,0,0,0
04/19/2021,659,7,53,120,161,140,122,72,33,9,2,0,357,302,0,173,33,224,136,28,65,0,0,1,0,1,2,0,3,0,3,4,0,2,0,4,1,0,0,2,5,2,9,20,7,4,4,0,25,28,0,7,1,29,11,1,4
03/17/2020,96,1,22,0,15,21,18,17,19,2,4,0,37,59,0,9,2,39,41,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,2,4,6,3,3,0,6,16,0,4,0,14,4,0,0
07/14/2022,941,2,35,127,163,176,144,131,102,63,35,0,533,404,4,221,63,266,229,47,115,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,4,2,2,3,4,8,5,7,0,15,20,0,4,0,17,12,1,1
06/06/2020,170,20,38,18,33,22,36,28,20,9,4,0,88,82,0,90,1,30,29,7,13,0,0,1,1,0,7,7,4,0,7,13,0,8,1,9,2,0,0,0,6,5,4,5,10,2,6,0,12,26,0,16,0,13,8,0,1
11/16/2020,2556,26,151,316,599,485,457,339,203,96,61,0,1327,1220,9,1059,74,451,586,100,286,0,0,1,1,4,5,8,7,0,9,17,0,15,2,5,4,0,0,0,15,9,17,20,32,31,27,0,69,82,0,48,8,61,28,6,0
07/01/2022,732,1,27,72,149,149,117,99,77,45,24,0,416,310,6,138,48,164,209,38,135,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,3,3,1,3,4,6,5,0,15,12,0,3,1,15,4,4,0
10/26/2021,343,3,16,91,62,70,45,39,24,8,4,0,180,162,1,69,11,92,104,24,43,0,0,0,0,1,0,0,2,0,2,1,0,0,1,2,0,0,0,1,1,4,2,2,2,3,1,0,8,8,0,3,0,8,4,0,1
05/12/2021,341,6,36,68,74,71,44,43,20,19,2,0,196,145,0,84,17,157,45,9,29,0,0,0,1,0,1,3,1,0,4,2,0,0,0,6,0,0,0,0,3,6,6,8,9,2,2,0,22,14,0,11,1,18,4,1,1
12/22/2020,1338,17,80,178,301,250,195,163,151,64,36,0,693,644,1,512,60,234,319,62,151,0,0,0,1,2,2,8,4,0,7,10,0,2,3,8,4,0,0,0,4,7,7,11,16,19,16,0,40,40,0,23,1,38,14,4,0
06/12/2022,525,2,20,91,98,119,74,65,43,21,14,0,270,252,3,110,45,107,160,27,76,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,1,0,0,1,3,4,0,1,4,2,5,0,11,9,0,2,1,7,9,1,0
06/05/2021,62,6,10,14,13,9,7,8,7,2,2,0,33,29,0,17,2,24,11,2,6,0,0,0,1,1,2,1,1,0,2,4,0,2,0,3,1,0,0,0,0,3,1,4,1,0,1,0,7,3,0,0,0,8,2,0,0
04/13/2021,677,4,51,81,200,140,112,89,30,13,12,0,370,306,1,170,26,227,168,17,69,0,0,0,0,1,0,1,2,0,0,4,0,0,0,3,1,0,0,0,6,7,4,14,6,8,6,0,29,22,0,6,4,33,7,1,0
06/02/2021,100,7,16,19,27,15,6,19,8,5,1,0,59,41,0,17,5,36,20,3,19,0,0,0,0,2,3,2,0,0,5,2,0,2,0,4,1,0,0,0,3,4,1,3,2,2,1,0,12,4,0,2,1,11,2,0,0
03/25/2023,134,0,22,19,16,17,21,19,15,13,14,0,79,55,0,35,7,45,32,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,1,3,8,0,11,11,0,4,1,11,6,0,0
02/01/2021,608,9,39,79,150,114,95,88,44,22,16,0,318,290,0,230,19,105,167,27,60,0,0,0,0,1,5,0,3,0,7,2,0,3,0,4,2,0,0,1,2,3,1,6,11,9,6,0,21,18,0,12,0,17,7,3,0
01/15/2023,152,1,20,16,20,25,20,28,18,10,15,0,83,69,0,42,14,38,36,13,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,1,1,2,3,3,8,0,11,9,0,4,3,5,8,0,0
09/17/2021,439,5,40,94,92,96,61,41,30,12,13,0,244,195,0,72,15,116,147,33,56,0,0,0,1,1,2,0,1,0,4,1,0,1,1,3,0,0,0,1,2,6,8,8,3,4,8,0,23,17,0,5,0,25,8,1,1
08/03/2020,428,3,28,52,128,88,68,47,24,14,7,0,216,211,1,223,11,77,81,16,20,0,0,0,0,0,1,1,1,0,2,1,0,1,0,1,1,0,0,1,1,2,4,7,3,7,3,0,8,20,0,10,2,10,5,1,0
02/01/2022,790,13,43,214,123,156,103,75,59,43,17,0,434,355,1,188,50,130,234,32,156,0,0,2,0,1,4,3,3,0,4,9,0,4,1,6,2,0,0,1,1,5,2,4,11,15,4,0,19,24,0,13,1,18,9,0,2
03/13/2020,32,0,8,0,4,13,5,5,5,0,0,0,8,24,0,4,2,4,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,0,0,3,5,0,1,0,3,4,0,0
03/05/2021,291,6,22,47,77,63,38,29,24,8,5,0,150,141,0,76,25,66,86,17,21,0,0,0,0,0,1,1,4,0,4,2,0,1,0,3,2,0,0,1,1,0,2,9,5,1,3,0,11,11,0,4,2,8,8,0,0
11/01/2021,436,3,34,108,65,96,51,55,37,15,9,0,233,202,1,91,7,107,132,36,63,0,0,0,0,0,0,2,1,0,1,2,0,0,1,1,1,0,0,2,4,2,2,1,11,6,6,0,14,20,0,7,0,20,7,0,0
02/19/2022,124,4,10,15,27,21,21,16,9,9,6,0,64,60,0,22,15,27,37,4,19,0,0,0,2,0,1,0,1,0,2,2,0,0,0,2,2,0,0,0,1,1,0,3,0,2,3,0,5,5,0,1,0,3,6,0,0
01/19/2022,2341,18,130,677,423,413,280,222,163,96,67,0,1264,1072,5,686,136,417,562,104,436,0,0,0,1,0,7,3,7,0,8,10,0,4,0,7,6,1,0,10,16,11,10,10,30,15,28,0,65,65,0,36,3,53,32,6,0
09/08/2022,571,3,38,120,86,109,67,74,56,29,29,1,349,220,2,128,42,169,132,31,69,0,0,0,1,0,0,0,2,0,1,2,0,1,0,0,2,0,0,4,6,2,2,3,5,6,10,0,20,18,0,8,1,14,14,1,0
04/25/2022,937,0,20,212,194,203,111,99,64,31,23,0,519,414,4,158,78,134,348,68,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,2,3,3,5,0,12,8,0,7,0,4,9,0,0
01/05/2022,6820,22,267,1213,1575,1291,930,814,563,277,156,1,3749,3059,12,1717,308,1446,1521,422,1406,0,0,0,3,4,1,2,12,0,7,15,0,4,1,9,8,0,0,9,19,26,17,45,65,41,45,0,134,133,0,49,3,151,50,12,2
04/11/2020,397,33,140,7,53,71,65,83,54,38,26,0,184,213,0,113,17,157,60,14,36,0,0,1,1,6,7,10,8,0,15,18,0,8,2,21,2,0,0,2,3,7,16,28,33,31,20,0,56,84,0,38,5,74,16,5,2
03/17/2022,179,0,16,31,35,41,24,18,14,10,6,0,91,84,4,28,12,21,82,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,2,1,3,1,0,9,7,0,2,0,5,8,1,0
10/29/2020,1887,4,87,216,543,405,300,194,131,60,38,0,977,908,2,797,69,228,518,81,194,0,0,0,0,0,1,1,2,0,2,2,0,1,0,0,3,0,0,2,5,12,10,10,17,14,17,0,47,39,1,28,1,31,21,4,2
03/23/2023,268,3,19,70,37,37,28,30,41,17,8,0,152,115,1,73,17,107,41,11,19,0,0,1,0,0,0,1,1,0,0,3,0,0,0,0,3,0,0,2,2,3,1,2,2,3,4,0,10,9,0,8,0,8,3,0,0
08/08/2022,912,1,46,109,192,138,126,120,114,68,45,0,502,405,5,239,58,243,202,36,134,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,3,7,3,5,4,11,9,0,22,24,0,7,0,26,11,2,0
06/14/2021,67,3,9,10,14,22,7,9,4,1,0,0,37,30,0,22,2,24,6,2,11,0,0,0,0,1,2,0,0,0,1,2,0,0,0,3,0,0,0,0,0,1,1,4,1,2,0,0,5,4,0,2,0,4,2,1,0
09/05/2022,214,1,27,39,26,31,35,21,21,23,18,0,119,95,0,62,16,54,53,10,19,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3,1,4,1,4,2,5,7,0,13,14,0,4,4,10,8,0,1
04/22/2023,67,0,,11,3,9,8,14,6,11,5,0,36,31,0,10,7,15,25,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
12/28/2022,506,1,52,48,70,78,79,71,63,55,42,0,284,220,2,117,21,161,134,23,50,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,5,3,2,6,9,7,15,5,0,29,23,0,9,2,20,15,2,4
02/08/2022,570,9,30,166,118,84,70,52,42,24,14,0,295,273,2,112,41,94,199,32,92,0,1,0,0,1,4,0,3,0,5,4,0,3,0,5,1,0,0,1,1,4,2,6,2,5,9,0,11,19,0,7,4,11,8,0,0
02/27/2021,177,7,18,31,39,32,21,24,14,9,7,0,100,77,0,56,12,43,42,8,16,0,0,0,0,1,1,1,4,0,3,4,0,2,0,2,3,0,0,0,0,0,0,4,6,4,4,0,7,11,0,2,0,11,5,0,0
03/18/2020,162,1,39,2,31,32,40,23,18,11,5,0,80,82,0,19,8,65,63,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,5,8,10,9,5,0,13,26,0,5,3,23,8,0,0
08/15/2021,286,5,31,49,61,79,34,30,20,8,5,0,138,147,1,59,21,74,96,7,29,0,1,0,1,2,0,1,0,0,2,3,0,0,0,4,1,0,0,1,3,4,6,5,7,2,3,0,13,18,0,11,0,14,5,0,1
08/06/2020,349,4,20,38,113,73,52,31,22,11,9,0,180,169,0,151,7,85,77,14,15,0,0,0,0,0,2,1,1,0,3,1,0,1,1,1,1,0,0,1,6,1,1,6,1,1,3,0,10,10,0,5,0,9,5,1,0
09/20/2020,108,6,17,14,31,28,13,9,5,7,1,0,57,51,0,32,9,14,47,2,4,0,0,0,0,0,3,1,2,0,3,3,0,3,0,1,2,0,0,0,2,2,1,5,3,3,1,0,6,11,0,5,0,7,4,1,0
04/09/2022,281,1,13,52,47,79,37,23,17,19,7,0,144,134,3,40,26,28,126,17,44,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2,3,0,2,3,2,0,5,8,0,2,0,5,5,1,0
06/29/2020,279,7,31,22,89,55,36,40,17,9,11,0,137,140,2,112,4,67,63,7,26,0,0,0,0,0,2,2,3,0,4,3,0,3,0,2,2,0,0,1,4,3,4,5,7,1,6,0,12,19,0,14,0,11,5,0,1
05/06/2020,968,44,132,55,187,159,213,170,93,53,38,0,483,484,1,541,17,176,118,27,89,0,0,1,3,5,11,10,14,0,14,30,0,13,5,14,12,0,0,2,1,10,22,24,30,23,20,0,60,72,0,48,1,51,24,8,0
04/03/2020,464,24,160,2,71,63,77,94,78,49,30,0,253,211,0,119,28,197,85,15,20,0,0,1,2,2,4,6,9,0,11,13,0,3,0,19,2,0,0,2,7,9,23,25,39,33,22,0,75,85,0,37,4,93,19,4,3
10/14/2020,850,3,26,75,246,215,135,89,63,19,8,0,458,389,3,361,24,136,222,28,79,0,0,0,0,0,0,1,2,0,2,1,0,1,0,0,2,0,0,1,3,0,4,4,4,6,4,0,11,15,0,5,0,12,7,0,2
05/13/2020,877,45,125,56,189,165,164,135,96,40,32,0,450,421,6,488,22,151,95,23,98,0,0,2,3,4,13,10,13,0,17,28,0,18,5,15,6,1,0,2,5,9,16,25,33,22,13,0,64,61,0,55,2,52,11,2,3
08/03/2021,443,1,13,58,140,103,53,38,34,11,6,0,228,213,2,88,17,104,158,16,60,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,1,2,2,1,2,0,4,9,0,1,0,5,6,1,0
02/23/2021,311,12,16,31,88,63,37,48,25,12,7,0,153,158,0,96,15,72,88,10,30,0,0,0,1,2,2,4,3,0,5,7,0,3,0,5,4,0,0,0,3,1,2,4,2,2,2,0,11,5,0,2,0,7,5,2,0
04/24/2022,398,0,18,74,63,97,64,49,28,15,8,0,226,169,3,72,27,47,172,24,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,8,0,11,7,0,2,1,8,6,0,1
02/03/2022,527,19,37,139,104,110,51,54,30,27,11,1,271,256,0,128,30,90,170,23,86,0,1,0,2,2,5,3,6,0,9,10,0,6,0,8,4,1,0,0,3,5,3,6,6,10,3,1,24,13,0,16,0,14,6,1,0
12/08/2021,1286,10,61,325,307,270,154,118,58,28,26,0,652,632,2,222,38,367,342,99,218,0,0,0,2,3,1,2,2,0,2,8,0,2,1,5,2,0,0,0,7,12,9,10,15,4,4,0,35,26,0,18,1,25,9,4,4
07/10/2021,49,0,5,7,12,16,8,2,1,3,0,0,24,25,0,8,2,12,20,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,3,2,0,0,0,3,1,0,1
08/24/2020,554,3,24,91,134,111,96,66,31,18,7,0,292,258,4,297,10,69,131,20,27,0,0,0,0,0,0,2,1,0,0,3,0,1,0,1,1,0,0,3,3,4,2,4,3,2,3,0,8,16,0,8,1,7,6,2,0
01/12/2021,1089,12,55,139,288,191,150,132,105,50,34,0,566,522,1,381,51,227,267,47,116,0,0,0,0,4,3,4,1,0,4,8,0,4,1,5,2,0,0,0,11,6,1,5,11,13,8,0,23,32,0,19,1,27,6,2,0
10/02/2020,415,4,25,46,107,98,60,40,23,30,11,0,207,208,0,181,14,45,127,18,30,0,0,0,0,1,0,2,1,0,2,2,0,2,0,1,1,0,0,0,3,4,3,4,3,4,4,0,14,10,1,7,3,7,7,1,0
03/20/2021,277,6,27,31,90,67,37,24,18,5,5,0,135,142,0,68,17,79,87,9,17,0,0,0,0,1,2,1,2,0,3,3,0,1,0,3,2,0,0,1,6,2,1,10,4,1,2,0,15,12,0,8,1,9,8,0,1
02/20/2021,213,9,18,35,57,30,29,33,13,8,8,0,106,107,0,63,8,41,67,15,19,0,0,0,1,0,0,5,3,0,5,4,0,3,1,3,2,0,0,1,1,0,2,1,4,2,7,0,10,8,0,3,0,10,3,2,0
08/21/2021,372,1,47,48,91,87,67,43,24,9,3,0,192,180,0,98,11,100,98,19,46,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,6,12,4,8,8,4,3,0,21,26,0,8,0,26,9,2,2
01/11/2023,490,3,42,121,63,56,63,62,50,44,31,0,285,204,1,159,23,147,90,24,47,0,0,0,0,0,0,0,3,0,1,2,0,0,0,1,2,0,0,4,2,5,4,4,7,10,6,0,18,24,0,7,0,22,10,2,1
10/19/2022,403,1,30,88,57,57,44,52,46,36,23,0,214,185,4,104,22,127,80,15,55,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,3,1,2,5,6,6,5,0,13,17,0,4,1,17,8,0,0
05/26/2021,171,6,32,31,44,24,22,24,11,9,6,0,98,73,0,46,2,76,24,7,16,0,0,0,0,0,5,1,0,0,1,5,0,0,0,4,2,0,0,0,5,1,7,8,3,4,4,0,17,15,0,2,0,22,6,2,0
11/21/2021,374,3,28,68,91,75,52,43,30,7,8,0,223,150,1,66,19,75,115,22,77,0,0,0,0,1,1,1,0,0,2,1,0,0,0,2,1,0,0,0,2,2,4,7,7,5,1,0,15,13,0,7,1,10,8,1,1
08/27/2022,387,0,35,78,68,58,54,47,33,32,17,0,225,161,1,117,27,85,89,14,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,6,9,8,0,21,14,0,7,1,18,9,0,0
03/28/2022,352,0,5,99,80,69,35,36,17,13,3,0,180,167,5,49,22,43,151,32,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,4,1,0,1,0,1,3,0,0
08/15/2022,737,1,37,97,115,134,127,113,70,49,32,0,436,298,3,194,45,199,169,28,102,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,5,3,5,0,3,3,8,10,0,24,13,0,9,1,19,8,0,0
02/12/2022,227,6,27,41,39,38,26,28,25,20,10,0,113,112,2,51,14,37,69,10,46,0,0,0,1,1,0,3,1,0,4,2,0,3,0,3,0,0,0,2,5,2,4,0,6,5,3,0,8,19,0,7,1,13,4,1,1
07/11/2021,69,2,7,18,13,15,8,11,1,3,0,0,34,35,0,9,2,15,23,5,15,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,2,0,1,3,0,0,1,0,0,4,3,0,0,0,5,1,1,0
12/07/2021,1156,11,72,275,253,223,153,118,78,35,19,2,601,552,3,185,26,285,306,132,222,0,0,1,1,0,2,5,2,0,3,8,0,1,2,3,5,0,0,4,4,3,11,14,14,12,10,0,43,29,0,15,1,38,12,3,3
02/04/2023,168,2,20,25,21,31,21,22,18,21,9,0,90,78,0,53,7,48,40,9,11,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,1,3,3,2,2,1,2,6,0,10,10,0,3,1,9,5,1,1
02/18/2021,315,6,33,36,98,52,50,42,25,10,2,0,163,152,0,107,9,61,92,22,24,0,0,0,0,1,0,5,0,0,4,2,0,0,0,4,2,0,0,0,1,6,4,8,6,7,1,0,19,14,0,10,0,15,5,2,1
12/21/2022,773,0,53,175,102,118,87,96,100,63,32,0,417,354,2,190,23,251,196,21,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,7,10,9,16,0,33,20,0,5,2,23,21,2,0
02/21/2021,158,9,25,16,42,31,27,23,10,5,4,0,86,72,0,28,3,36,65,9,17,0,1,0,1,0,1,3,3,0,4,5,0,3,0,1,3,2,0,1,6,4,2,4,1,5,2,0,13,12,0,2,1,13,6,2,1
10/11/2020,300,4,30,22,93,59,43,37,30,9,7,0,125,174,1,97,6,57,114,10,16,0,0,0,0,1,1,0,2,0,0,4,0,2,0,1,1,0,0,0,2,4,6,4,6,4,4,0,12,18,0,9,1,6,10,2,2
04/14/2021,772,9,47,143,215,175,115,61,37,11,15,0,413,358,1,197,26,252,197,16,84,0,0,1,0,1,1,2,4,0,3,6,0,3,0,4,1,0,1,4,4,6,5,4,10,4,10,0,27,20,0,10,1,29,6,1,0
03/07/2021,174,4,15,16,42,39,33,25,11,5,3,0,83,91,0,48,16,29,63,10,8,0,0,0,0,1,1,0,2,0,2,2,0,0,0,2,2,0,0,1,0,2,1,4,0,3,4,0,8,7,0,10,1,2,2,0,0
02/16/2023,426,0,22,102,73,50,43,59,45,29,25,0,250,170,6,124,18,139,85,24,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,5,4,5,0,10,12,0,5,1,8,5,2,1
02/02/2021,647,6,47,68,159,124,103,84,64,26,19,0,316,331,0,199,27,144,188,25,64,0,0,0,0,0,3,1,2,0,3,3,0,1,0,3,2,0,0,2,5,2,7,11,8,7,5,0,25,22,0,14,2,19,9,0,3
04/13/2022,645,0,15,79,186,168,105,52,33,13,9,0,376,266,3,85,48,64,297,48,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,2,0,1,2,0,8,7,0,1,1,5,6,2,0
09/18/2021,309,4,26,62,61,69,41,38,23,11,4,0,164,145,0,72,16,79,81,37,24,0,0,0,0,0,0,1,3,0,3,1,0,0,0,1,3,0,0,2,2,6,0,8,5,2,1,0,14,12,0,6,0,10,6,3,1
11/05/2021,473,3,27,112,104,98,71,44,22,12,10,0,242,230,1,67,7,109,159,32,99,0,0,0,0,0,2,0,1,0,1,2,0,0,0,3,0,0,0,0,3,3,4,6,6,3,2,0,16,11,0,5,0,11,9,0,2
04/01/2022,321,0,6,56,79,81,38,29,28,4,6,0,177,143,1,36,26,36,153,19,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,0,2,4,0,0,0,3,3,0,0
02/28/2021,149,4,17,16,34,34,22,17,19,5,2,0,68,80,1,33,14,30,53,6,13,0,0,0,0,0,1,2,1,0,1,3,0,1,0,3,0,0,0,0,1,4,0,0,8,1,3,0,11,6,0,3,1,8,4,0,1
02/04/2022,583,11,36,151,128,85,74,63,47,16,19,0,322,260,1,159,45,86,162,38,93,0,0,0,0,4,0,3,4,0,6,5,0,3,0,5,3,0,0,0,3,5,1,8,4,4,11,0,20,16,0,12,0,12,11,1,0
03/23/2022,312,1,3,59,67,89,36,33,17,9,2,0,185,123,4,45,18,31,147,18,53,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,1,0,0,0,2,1,0,0
01/17/2022,2019,32,133,392,372,343,294,250,201,97,69,1,1068,948,3,548,123,292,460,95,501,0,0,0,3,8,6,6,9,0,14,18,0,8,0,14,9,1,0,7,9,9,15,19,27,19,28,0,66,67,0,36,5,50,38,1,3
03/23/2020,289,3,101,4,46,55,52,56,30,35,11,0,140,149,0,40,12,135,78,12,12,1,1,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,1,4,15,12,17,17,25,10,0,48,53,0,16,5,64,11,4,1
04/01/2020,461,24,180,3,57,68,87,85,91,41,29,0,245,216,0,104,25,237,66,14,15,0,0,1,1,1,7,6,8,0,12,12,0,3,1,20,0,0,0,1,4,13,26,39,42,30,25,0,77,103,0,38,5,101,26,7,3
07/27/2020,362,1,19,51,102,66,50,40,30,14,9,0,194,166,2,183,11,86,59,9,14,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,2,2,4,0,2,6,0,7,12,0,5,3,7,4,0,0
04/21/2021,655,8,71,110,161,134,105,62,44,19,20,0,346,309,0,166,32,238,149,15,55,0,1,0,1,1,2,2,1,0,3,5,0,2,0,3,2,1,0,2,8,7,9,14,16,5,10,0,40,31,0,11,5,45,9,1,0
